type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,us10004a85,4.3,"6 km ENE of Edmond, Oklahoma",2015-12-29 11:39:19.200,2022-01-20 22:14:12.368,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004a85,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004a85&format=geojson,983.0,5.3,5.573,green,reviewed,0,805,us,10004a85,",us10004a85,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.78,53.0,mwr,earthquake,"M 4.3 - 6 km ENE of Edmond, Oklahoma",Point,"[-97.4054, 35.6654, 6.532]",-97.4054,35.6654,6.532
Feature,nn00524306,4.1,"63 km SSW of Denio, Nevada",2015-12-28 15:10:30.588,2020-05-12 01:06:31.796,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00524306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00524306&format=geojson,,,3.64,green,reviewed,0,259,nn,00524306,",nn00524306,us10004a3q,",",nn,us,",",cap,losspager,moment-tensor,origin,phase-data,shakemap,",13.0,0.83,0.1615,83.52,ml,earthquake,"M 4.1 - 63 km SSW of Denio, Nevada",Point,"[-118.905, 41.4562, 17.7]",-118.905,41.4562,17.7
Feature,ci37506472,4.25,"37km ESE of Johannesburg, CA",2015-12-27 18:31:18.030,2020-05-21 00:57:30.191,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37506472,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37506472&format=geojson,451.0,3.8,5.81,green,reviewed,0,449,ci,37506472,",ci37506472,us100049yi,",",ci,us,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",107.0,0.1914,0.14,28.0,mw,earthquake,"M 4.3 - 37km ESE of Johannesburg, CA",Point,"[-117.2815, 35.2143333, 3.17]",-117.2815,35.2143333,3.17
Feature,nn00523848,4.4,"46 km E of Fort Bidwell, California",2015-12-24 20:30:38.087,2020-05-02 03:38:09.645,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00523848,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00523848&format=geojson,3.0,2.2,4.14,green,reviewed,0,299,nn,00523848,",nn00523848,us100049cn,",",nn,us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",9.0,0.166,0.1394,77.01,ml,earthquake,"M 4.4 - 46 km E of Fort Bidwell, California",Point,"[-119.5937, 41.8807, 11.3]",-119.5937,41.8807,11.3
Feature,nc72571551,3.72,"2 km ESE of Mesa, California",2015-12-24 19:14:46.450,2022-06-16 06:27:29.014,,https://earthquake.usgs.gov/earthquakes/eventpage/nc72571551,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72571551&format=geojson,58.0,3.6,4.05,green,reviewed,0,234,nc,72571551,",nc72571551,nn00523830,us100049bt,",",nc,nn,us,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",47.0,0.06847,0.06,63.0,ml,earthquake,"M 3.7 - 2 km ESE of Mesa, California",Point,"[-118.5123333, 37.411, 6.97]",-118.5123333,37.411,6.97
Feature,nn00523696,4.4,"11 km SSE of Reno, Nevada",2015-12-23 06:46:07.342,2018-06-30 00:09:58.051,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00523696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00523696&format=geojson,1730.0,4.1,4.51,green,reviewed,0,708,nn,00523696,",nn00523696,us100048zm,",",nn,us,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",30.0,0.024,0.1587,47.24,ml,earthquake,"M 4.4 - 11 km SSE of Reno, Nevada",Point,"[-119.7845, 39.4309, 9.7]",-119.7845,39.4309,9.7
Feature,us100044ya,3.5,"11 km NE of Wakita, Oklahoma",2015-12-08 00:08:30.600,2020-03-20 00:49:34.226,,https://earthquake.usgs.gov/earthquakes/eventpage/us100044ya,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100044ya&format=geojson,26.0,3.3,3.71,green,reviewed,0,197,us,100044ya,",us100044ya,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.41,60.0,mwr,earthquake,"M 3.5 - 11 km NE of Wakita, Oklahoma",Point,"[-97.815, 36.9451, 3.913]",-97.815,36.9451,3.913
Feature,nn00521538,4.1,"43 km E of Fort Bidwell, California",2015-12-06 11:13:27.887,2020-05-12 04:28:30.471,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00521538,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00521538&format=geojson,,,3.73,green,reviewed,0,259,nn,00521538,",nn00521538,us100044f1,",",nn,us,",",cap,losspager,moment-tensor,origin,phase-data,shakemap,",6.0,0.155,0.1467,83.36,ml,earthquake,"M 4.1 - 43 km E of Fort Bidwell, California",Point,"[-119.6317, 41.8575, 10.5]",-119.6317,41.8575,10.5
Feature,us100044cf,4.0,"16 km SE of Waynoka, Oklahoma",2015-12-06 01:01:41.900,2020-03-20 00:48:15.399,,https://earthquake.usgs.gov/earthquakes/eventpage/us100044cf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100044cf&format=geojson,71.0,4.3,4.31,green,reviewed,0,277,us,100044cf,",us100044cf,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.64,97.0,mwr,earthquake,"M 4.0 - 16 km SE of Waynoka, Oklahoma",Point,"[-98.7606, 36.4703, 6.126]",-98.7606,36.4703,6.126
Feature,us1000424d,4.7,"8 km E of Nescatunga, Oklahoma",2015-11-30 09:49:12.800,2020-03-20 00:43:49.308,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000424d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000424d&format=geojson,2647.0,7.0,5.05,green,reviewed,0,1040,us,1000424d,",us1000424d,gcmt20151130094912,",",us,gcmt,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.66,176.0,mwr,earthquake,"M 4.7 - 8 km E of Nescatunga, Oklahoma",Point,"[-98.0561, 36.7509, 5.629]",-98.0561,36.7509,5.629
Feature,us1000413f,4.1,"7 km SSE of Byron, Oklahoma",2015-11-25 00:43:50.800,2022-08-07 08:33:50.444,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000413f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000413f&format=geojson,20.0,3.6,3.78,green,reviewed,0,266,us,1000413f,",us1000413f,",",us,",",cap,dyfi,impact-text,losspager,origin,phase-data,shakemap,",,,0.54,98.0,mb,earthquake,"M 4.1 - 7 km SSE of Byron, Oklahoma",Point,"[-98.2691, 36.8393, 4.864]",-98.2691,36.8393,4.864
Feature,us100040je,4.4,"7 km SSE of Byron, Oklahoma",2015-11-23 21:17:46.500,2020-03-20 00:43:00.387,,https://earthquake.usgs.gov/earthquakes/eventpage/us100040je,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100040je&format=geojson,411.0,4.3,4.46,green,reviewed,0,475,us,100040je,",us100040je,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.67,98.0,mwr,earthquake,"M 4.4 - 7 km SSE of Byron, Oklahoma",Point,"[-98.2762, 36.8382, 5.028]",-98.2762,36.8382,5.028
Feature,us10003zyc,4.1,"11 km NE of Wakita, Oklahoma",2015-11-20 22:40:40.300,2020-03-20 00:42:39.084,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003zyc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003zyc&format=geojson,308.0,4.9,4.14,green,reviewed,0,410,us,10003zyc,",us10003zyc,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.34,35.0,mwr,earthquake,"M 4.1 - 11 km NE of Wakita, Oklahoma",Point,"[-97.8276, 36.9483, 5]",-97.8276,36.9483,5.0
Feature,us10003zit,3.7,"9 km SSE of Marshall, Oklahoma",2015-11-19 14:24:58.800,2020-03-20 00:42:13.370,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003zit,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003zit&format=geojson,53.0,5.1,3.81,green,reviewed,0,238,us,10003zit,",us10003zit,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.59,35.0,mwr,earthquake,"M 3.7 - 9 km SSE of Marshall, Oklahoma",Point,"[-97.5686, 36.0788, 4.488]",-97.5686,36.0788,4.488
Feature,us10003zgz,4.7,"4 km SW of Lambert, Oklahoma",2015-11-19 07:42:12.000,2023-03-08 16:58:07.403,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003zgz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003zgz&format=geojson,5355.0,6.9,6.658,green,reviewed,0,1030,us,10003zgz,",us10003zgz,gcmt20151119074212,atlas20151119074212,",",us,gcmt,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",,,0.66,116.0,mwr,earthquake,"M 4.7 - 4 km SW of Lambert, Oklahoma",Point,"[-98.4594, 36.6602, 5.914]",-98.4594,36.6602,5.914
Feature,nn00519379,4.2,"44 km E of Fort Bidwell, California",2015-11-19 01:40:02.547,2018-06-30 00:07:31.055,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00519379,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00519379&format=geojson,,,3.88,green,reviewed,0,271,nn,00519379,",nn00519379,us10003zef,",",nn,us,",",cap,losspager,moment-tensor,origin,phase-data,shakemap,",8.0,0.156,0.2441,76.44,ml,earthquake,"M 4.2 - 44 km E of Fort Bidwell, California",Point,"[-119.619, 41.8696, 12.9]",-119.619,41.8696,12.9
Feature,us10003yhc,4.3,"16 km SE of Waynoka, Oklahoma",2015-11-15 09:45:31.300,2020-03-20 00:40:11.555,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003yhc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003yhc&format=geojson,447.0,4.9,4.77,green,reviewed,0,503,us,10003yhc,",us10003yhc,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.8,115.0,mwr,earthquake,"M 4.3 - 16 km SE of Waynoka, Oklahoma",Point,"[-98.7549, 36.4696, 5.109]",-98.7549,36.4696,5.109
Feature,ci37272591,4.28,"53km ESE of Maneadero, B.C., MX",2015-11-13 17:17:17.980,2020-05-02 03:37:28.717,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37272591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37272591&format=geojson,6.0,3.8,5.84,green,reviewed,0,284,ci,37272591,",ci37272591,us10003y5q,",",ci,us,",",cap,dyfi,impact-text,losspager,nearby-cities,origin,phase-data,scitech-link,shakemap,",35.0,0.6082,0.3,176.0,ml,earthquake,"M 4.3 - 53km ESE of Maneadero, B.C., MX",Point,"[-116.0156667, 31.6135, 5.36]",-116.0156667,31.6135,5.36
Feature,us10003w3p,3.6,"10 km N of Caldwell, Kansas",2015-11-09 22:42:06.600,2020-03-20 00:39:30.617,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003w3p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003w3p&format=geojson,31.0,5.6,3.98,green,reviewed,0,217,us,10003w3p,",us10003w3p,ismpkansas70152358,",",us,ismpkansas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.014,0.84,77.0,mwr,earthquake,"M 3.6 - 10 km N of Caldwell, Kansas",Point,"[-97.6172, 37.1223, 4.27]",-97.6172,37.1223,4.27
Feature,us10003vkr,3.8,"10 km NE of Wakita, Oklahoma",2015-11-07 18:29:13.400,2020-03-20 00:38:44.653,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003vkr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003vkr&format=geojson,67.0,4.9,4.0,green,reviewed,0,255,us,10003vkr,",us10003vkr,ismpkansas70151348,",",us,ismpkansas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,1.52,35.0,mwr,earthquake,"M 3.8 - 10 km NE of Wakita, Oklahoma",Point,"[-97.8368, 36.9468, 3.905]",-97.8368,36.9468,3.905
Feature,us10003vin,4.1,"9 km NE of Wakita, Oklahoma",2015-11-07 11:11:53.900,2020-03-20 00:38:23.507,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003vin,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003vin&format=geojson,235.0,6.7,4.42,green,reviewed,0,416,us,10003vin,",us10003vin,ismpkansas70151088,",",us,ismpkansas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.81,39.0,mwr,earthquake,"M 4.1 - 9 km NE of Wakita, Oklahoma",Point,"[-97.8552, 36.9528, 5]",-97.8552,36.9528,5.0
Feature,us200041bv,3.9,"7 km WSW of Langston, Oklahoma",2015-11-02 16:57:36.700,2020-03-20 00:37:38.841,,https://earthquake.usgs.gov/earthquakes/eventpage/us200041bv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us200041bv&format=geojson,414.0,5.1,4.0,green,reviewed,0,445,us,200041bv,",us200041bv,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.91,64.0,mwr,earthquake,"M 3.9 - 7 km WSW of Langston, Oklahoma",Point,"[-97.3312, 35.9198, 5.373]",-97.3312,35.9198,5.373
Feature,us2000419q,3.6,"4 km NNE of Black Canyon City, Arizona",2015-11-02 06:49:32.790,2022-06-16 17:58:05.790,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000419q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000419q&format=geojson,330.0,4.6,4.0,green,reviewed,0,351,us,2000419q,",us2000419q,ci37266967,",",us,ci,",",cap,dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",,0.654,1.06,27.0,mwr,earthquake,"M 3.6 - 4 km NNE of Black Canyon City, Arizona",Point,"[-112.1383, 34.1088, 6.67]",-112.1383,34.1088,6.67
Feature,us2000419p,4.0,"7 km NNE of Black Canyon City, Arizona",2015-11-02 06:29:07.090,2021-12-18 19:50:00.415,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000419p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000419p&format=geojson,4848.0,4.3,4.0,green,reviewed,0,676,us,2000419p,",us2000419p,ci37266951,",",us,ci,",",cap,dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",,0.637,1.22,26.0,mwr,earthquake,"M 4.0 - 7 km NNE of Black Canyon City, Arizona",Point,"[-112.132, 34.1357, 5.92]",-112.132,34.1357,5.92
Feature,us10003mqq,4.3,"3 km W of Cushing, Oklahoma",2015-10-10 22:03:05.300,2020-08-25 22:29:47.958,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003mqq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003mqq&format=geojson,437.0,6.4,6.178,green,reviewed,0,564,us,10003mqq,",us10003mqq,atlas20151010220305,",",us,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",,,0.6,54.0,mwr,earthquake,"M 4.3 - 3 km W of Cushing, Oklahoma",Point,"[-96.8032, 35.986, 3.274]",-96.8032,35.986,3.274
Feature,us10003mnu,4.4,"12 km ENE of Nash, Oklahoma",2015-10-10 09:20:43.000,2020-03-20 00:34:44.764,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003mnu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003mnu&format=geojson,1094.0,5.6,4.9,green,reviewed,0,858,us,10003mnu,",us10003mnu,atlas20151010092043,",",us,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.84,58.0,mwr,earthquake,"M 4.4 - 12 km ENE of Nash, Oklahoma",Point,"[-97.9311, 36.7187, 5.629]",-97.9311,36.7187,5.629
Feature,us10003jfb,3.7,"6 km SE of Perry, Oklahoma",2015-10-01 05:56:35.500,2020-03-20 00:33:26.997,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003jfb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003jfb&format=geojson,78.0,4.3,4.0,green,reviewed,0,244,us,10003jfb,",us10003jfb,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.49,55.0,mwr,earthquake,"M 3.7 - 6 km SE of Perry, Oklahoma",Point,"[-97.2268, 36.252, 5.983]",-97.2268,36.252,5.983
Feature,nn00512709,4.2,"42 km E of Fort Bidwell, California",2015-09-29 00:03:30.399,2020-05-21 01:40:23.309,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00512709,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00512709&format=geojson,3.0,2.2,3.76,green,reviewed,0,272,nn,00512709,",nn00512709,us10003ip6,",",nn,us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",8.0,0.155,0.2394,75.67,ml,earthquake,"M 4.2 - 42 km E of Fort Bidwell, California",Point,"[-119.6368, 41.8542, 11.9]",-119.6368,41.8542,11.9
Feature,nn00512427,4.2,"44 km E of Fort Bidwell, California",2015-09-27 02:44:00.617,2020-05-02 03:36:44.079,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00512427,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00512427&format=geojson,5.0,2.5,3.84,green,reviewed,0,273,nn,00512427,",nn00512427,us20003pf2,",",nn,us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",10.0,0.159,0.1649,76.51,ml,earthquake,"M 4.2 - 44 km E of Fort Bidwell, California",Point,"[-119.6123, 41.8709, 10.2]",-119.6123,41.8709,10.2
Feature,us20003nwb,4.0,"1 km W of Cushing, Oklahoma",2015-09-25 01:16:37.700,2020-08-25 22:34:26.769,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003nwb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003nwb&format=geojson,156.0,6.1,5.787,green,reviewed,0,341,us,20003nwb,",us20003nwb,atlas20150925011637,",",us,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",,,0.73,76.0,mwr,earthquake,"M 4.0 - 1 km W of Cushing, Oklahoma",Point,"[-96.7872, 35.987, 2.893]",-96.7872,35.987,2.893
Feature,us20003l6t,4.1,"3 km WNW of Cushing, Oklahoma",2015-09-18 12:35:16.600,2020-03-20 00:31:38.221,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003l6t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003l6t&format=geojson,93.0,4.8,4.38,green,reviewed,0,303,us,20003l6t,",us20003l6t,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.82,54.0,mwr,earthquake,"M 4.1 - 3 km WNW of Cushing, Oklahoma",Point,"[-96.7997, 35.9931, 0.208]",-96.7997,35.9931,0.208
Feature,ci37243591,4.0,"13km SSE of Big Bear Lake, CA",2015-09-16 16:10:47.340,2020-05-21 00:53:40.432,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37243591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37243591&format=geojson,1637.0,4.5,5.8,green,reviewed,0,696,ci,37243591,",ci37243591,us20003jzp,",",ci,us,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",210.0,0.0779,0.17,20.0,mw,earthquake,"M 4.0 - 13km SSE of Big Bear Lake, CA",Point,"[-116.858, 34.1371667, 9.55]",-116.858,34.1371667,9.55
Feature,us20003jvv,3.7,"9 km ENE of Quinlan, Oklahoma",2015-09-16 04:48:01.000,2022-08-01 05:27:00.115,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003jvv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003jvv&format=geojson,12.0,4.1,4.09,green,reviewed,0,216,us,20003jvv,",us20003jvv,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.58,110.0,mwr,earthquake,"M 3.7 - 9 km ENE of Quinlan, Oklahoma",Point,"[-98.9418, 36.4802, 10.742]",-98.9418,36.4802,10.742
Feature,us20003jvi,3.7,"2 km WSW of Cushing, Oklahoma",2015-09-16 02:30:01.900,2020-03-20 00:30:58.848,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003jvi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003jvi&format=geojson,55.0,4.6,4.28,green,reviewed,0,236,us,20003jvi,",us20003jvi,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,,0.77,56.0,mwr,earthquake,"M 3.7 - 2 km WSW of Cushing, Oklahoma",Point,"[-96.7949, 35.9778, 4.019]",-96.7949,35.9778,4.019
Feature,nn00510518,4.7,"43 km E of Fort Bidwell, California",2015-09-14 13:55:48.087,2020-05-21 01:39:22.642,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00510518,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00510518&format=geojson,23.0,3.4,4.3,green,reviewed,0,348,nn,00510518,",nn00510518,us20003ja5,gcmt20150914135548,uw61065097,",",nn,us,gcmt,uw,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",10.0,0.157,0.2669,98.44,ml,earthquake,"M 4.7 - 43 km E of Fort Bidwell, California",Point,"[-119.6271, 41.8594, 9.7]",-119.6271,41.8594,9.7
Feature,us20003j4u,6.7,"95 km SW of Topolobampo, Mexico",2015-09-13 08:14:08.560,2022-08-07 08:15:45.108,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003j4u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003j4u&format=geojson,34.0,5.2,5.407,green,reviewed,1,708,us,20003j4u,",pt15256051,at00nulw7m,us20003j4u,gcmt20150913081412,iscgem607738244,atlas20150913081408,",",pt,at,us,gcmt,iscgem,atlas,",",cap,dyfi,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.256,0.65,123.0,mww,earthquake,"M 6.7 - 95 km SW of Topolobampo, Mexico",Point,"[-109.6226, 24.913, 10]",-109.6226,24.913,10.0
Feature,us20003j4t,5.6,"99 km SSW of Topolobampo, Mexico",2015-09-13 07:57:33.460,2022-05-03 18:28:54.477,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003j4t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003j4t&format=geojson,0.0,1.0,4.0,green,reviewed,0,482,us,20003j4t,",us20003j4t,gcmt20150913075740,gcmt20150913075738,iscgem610637434,",",us,gcmt,gcmt,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.185,1.25,117.0,mww,earthquake,"M 5.6 - 99 km SSW of Topolobampo, Mexico",Point,"[-109.5138, 24.8094, 10]",-109.5138,24.8094,10.0
Feature,uw61064752,3.86,"3 km NE of North Bend, Washington",2015-09-12 22:22:12.400,2019-01-21 01:42:35.986,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61064752,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61064752&format=geojson,902.0,3.6,3.42,green,reviewed,1,554,uw,61064752,",at00nul4sz,uw61064752,us20003j37,",",at,uw,us,",",cap,dyfi,impact-link,impact-text,losspager,origin,phase-data,shakemap,",59.0,0.0866,0.32,56.0,ml,earthquake,"M 3.9 - 3 km NE of North Bend, Washington",Point,"[-121.7498333, 47.5178333, 18.83]",-121.7498333,47.5178333,18.83
Feature,nn00509589,4.4,"4 km W of Walker Lake, Nevada",2015-09-08 02:15:19.980,2018-06-30 00:01:28.281,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00509589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00509589&format=geojson,37.0,3.0,3.76,green,reviewed,0,309,nn,00509589,",nn00509589,us20003h69,",",nn,us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",21.0,0.194,0.1093,98.57,ml,earthquake,"M 4.4 - 4 km W of Walker Lake, Nevada",Point,"[-118.8064, 38.6488, 6.2]",-118.8064,38.6488,6.2
Feature,uw61073836,4.15,"15 km N of Nespelem Community, Washington",2015-09-01 16:42:45.630,2022-06-16 09:19:35.043,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61073836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61073836&format=geojson,264.0,3.8,4.28,green,reviewed,0,365,uw,61073836,",uw61073836,us20003fen,",",uw,us,",",cap,dyfi,impact-text,losspager,origin,phase-data,shakemap,",15.0,0.2156,0.08,112.0,ml,earthquake,"M 4.2 - 15 km N of Nespelem Community, Washington",Point,"[-119.0193333, 48.3073333, 9.13]",-119.0193333,48.3073333,9.13
