type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,us2000641d,5.6,"166 km SSE of Naze, Japan",2016-06-13 04:21:43.530,2022-05-03 17:50:04.091,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000641d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000641d&format=geojson,0.0,1.0,3.36,green,reviewed,0,482,us,2000641d,",us2000641d,gcmt20160613042143,iscgem609009956,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.729,1.07,18.0,mww,earthquake,"M 5.6 - 166 km SSE of Naze, Japan",Point,"[130.1996, 27.0107, 10]",130.1996,27.0107,10.0
Feature,us20005ydi,5.5,"116 km SW of Naze, Japan",2016-05-27 03:46:51.150,2022-05-12 18:43:25.962,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005ydi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005ydi&format=geojson,0.0,1.0,4.17,green,reviewed,0,465,us,20005ydi,",us20005ydi,iscgem608890651,",",us,iscgem,",",associate,dyfi,impact-text,losspager,origin,phase-data,shakemap,",,0.893,0.92,152.0,mb,earthquake,"M 5.5 - 116 km SW of Naze, Japan",Point,"[128.5829, 27.6887, 10]",128.5829,27.6887,10.0
Feature,us20005yd1,5.9,"165 km SSE of Naze, Japan",2016-05-27 03:44:29.470,2022-05-03 17:49:03.976,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005yd1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005yd1&format=geojson,6.0,3.4,3.39,green,reviewed,0,538,us,20005yd1,",us20005yd1,gcmt20160527034429,iscgem608869926,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.672,0.83,22.0,mww,earthquake,"M 5.9 - 165 km SSE of Naze, Japan",Point,"[130.1374, 26.9924, 10]",130.1374,26.9924,10.0
Feature,us10005j3l,5.5,"Izu Islands, Japan region",2016-05-21 06:06:42.150,2022-05-03 17:48:58.091,,https://earthquake.usgs.gov/earthquakes/eventpage/us10005j3l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10005j3l&format=geojson,0.0,1.0,3.34,green,reviewed,0,465,us,10005j3l,",us10005j3l,gcmt20160521060642,iscgem608814354,",",us,gcmt,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.164,1.17,62.0,mww,earthquake,"M 5.5 - Izu Islands, Japan region",Point,"[140.0808, 30.9561, 124.52]",140.0808,30.9561,124.52
Feature,us10005d6s,5.7,"64 km E of Shikotan, Russia",2016-05-03 00:00:51.680,2022-05-03 18:52:06.290,,https://earthquake.usgs.gov/earthquakes/eventpage/us10005d6s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10005d6s&format=geojson,0.0,1.0,3.92,green,reviewed,0,500,us,10005d6s,",us10005d6s,gcmt20160503000051,iscgem611829691,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,3.575,0.71,20.0,mww,earthquake,"M 5.7 - 64 km E of Shikotan, Russia",Point,"[147.5063, 43.6954, 61]",147.5063,43.6954,61.0
Feature,us20005k66,5.9,"65 km ENE of Namie, Japan",2016-04-20 12:19:43.950,2022-05-03 17:44:51.595,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005k66,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005k66&format=geojson,34.0,3.4,3.958,green,reviewed,0,547,us,20005k66,",us20005k66,gcmt20160420121944,iscgem608579526,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.662,0.8,41.0,mww,earthquake,"M 5.9 - 65 km ENE of Namie, Japan",Point,"[141.6216, 37.8013, 33.11]",141.6216,37.8013,33.11
Feature,us20005jgz,5.5,"8 km NNE of Aso, Japan",2016-04-18 11:42:00.220,2022-05-03 17:44:38.672,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005jgz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005jgz&format=geojson,9.0,4.2,6.4,green,reviewed,0,469,us,20005jgz,",us20005jgz,gcmt20160418114200,iscgem608557429,atlas20160418114200,",",us,gcmt,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.217,0.91,52.0,mww,earthquake,"M 5.5 - 8 km NNE of Aso, Japan",Point,"[131.0991, 33.0143, 10.46]",131.0991,33.0143,10.46
Feature,us20005inz,5.5,"10 km NE of Aso, Japan",2016-04-15 18:55:53.500,2022-08-02 18:32:15.534,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005inz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005inz&format=geojson,4.0,3.1,6.493,green,reviewed,0,467,us,20005inz,",us20005inz,iscgem613407288,atlas20160415185553,",",us,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",,0.263,0.87,19.0,mwr,earthquake,"M 5.5 - 10 km NE of Aso, Japan",Point,"[131.1569, 33.0051, 13.22]",131.1569,33.0051,13.22
Feature,us20005ija,5.7,"6 km S of Kikuchi, Japan",2016-04-15 16:45:56.680,2022-05-03 18:12:16.372,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005ija,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005ija&format=geojson,1.0,3.4,7.2,green,reviewed,0,500,us,20005ija,",us20005ija,iscgem610289271,atlas20160415164556,",",us,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.208,1.23,61.0,mww,earthquake,"M 5.7 - 6 km S of Kikuchi, Japan",Point,"[130.8091, 32.9241, 10]",130.8091,32.9241,10.0
Feature,us20005ij8,5.3,"5 km ENE of Uto, Japan",2016-04-15 16:44:06.860,2022-03-09 23:21:21.829,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005ij8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005ij8&format=geojson,4.0,5.0,6.131,green,reviewed,0,434,us,20005ij8,",us20005ij8,atlas20160415164406,",",us,atlas,",",cap,dyfi,impact-text,losspager,origin,phase-data,shakemap,",,0.435,0.88,51.0,mb,earthquake,"M 5.3 - 5 km ENE of Uto, Japan",Point,"[130.7194, 32.7091, 10]",130.7194,32.7091,10.0
Feature,us20005du0,5.9,"54 km SE of Shing?, Japan",2016-04-01 02:39:08.050,2022-08-07 10:42:07.564,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005du0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005du0&format=geojson,39.0,4.8,4.119,green,reviewed,0,554,us,20005du0,",us20005du0,gcmt20160401023907,iscgem608518811,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.034,0.73,27.0,mww,earthquake,"M 5.9 - 54 km SE of Shing?, Japan",Point,"[136.3901, 33.3807, 14]",136.3901,33.3807,14.0
Feature,us10004xbb,5.5,"147 km WSW of Kurio, Japan",2016-03-14 07:03:17.710,2022-08-02 14:27:35.425,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004xbb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004xbb&format=geojson,2.0,2.2,2.9,green,reviewed,0,466,us,10004xbb,",us10004xbb,gcmt20160314070317,iscgem608482837,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.066,0.89,12.0,mww,earthquake,"M 5.5 - 147 km WSW of Kurio, Japan",Point,"[128.9567, 29.8888, 210.5]",128.9567,29.8888,210.5
Feature,us10004rkg,5.6,"Volcano Islands, Japan region",2016-02-21 21:26:42.290,2022-05-03 19:07:38.312,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004rkg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004rkg&format=geojson,,,3.32,green,reviewed,0,482,us,10004rkg,",gcmt20160221212623,us10004rkg,gcmt20160221212642,iscgem611838886,",",gcmt,us,gcmt,iscgem,",",associate,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.539,0.94,14.0,mww,earthquake,"M 5.6 - Volcano Islands, Japan region",Point,"[142.4073, 24.5533, 21]",142.4073,24.5533,21.0
Feature,us2000505t,5.7,"Izu Islands, Japan region",2016-02-14 18:09:26.290,2022-08-02 09:57:26.262,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000505t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000505t&format=geojson,5.0,2.2,2.0,green,reviewed,0,501,us,2000505t,",us2000505t,gcmt20160214180926,iscgem608330995,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.92,0.99,29.0,mww,earthquake,"M 5.7 - Izu Islands, Japan region",Point,"[138.8823, 30.2966, 410]",138.8823,30.2966,410.0
Feature,us20004wk0,5.7,"130 km NNE of Yonakuni, Japan",2016-02-02 14:19:23.030,2022-08-07 09:15:21.833,,https://earthquake.usgs.gov/earthquakes/eventpage/us20004wk0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20004wk0&format=geojson,10.0,4.5,3.43,green,reviewed,0,504,us,20004wk0,",us20004wk0,gcmt20160202141922,iscgem612141763,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.171,0.84,28.0,mww,earthquake,"M 5.7 - 130 km NNE of Yonakuni, Japan",Point,"[123.4476, 25.5745, 196]",123.4476,25.5745,196.0
Feature,us20004whr,5.3,"86 km E of Miyako, Japan",2016-02-02 05:31:47.770,2022-08-07 09:13:37.205,,https://earthquake.usgs.gov/earthquakes/eventpage/us20004whr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20004whr&format=geojson,8.0,4.3,3.22,green,reviewed,0,436,us,20004whr,",us20004whr,gcmt20160202053148,",",us,gcmt,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.308,1.28,40.0,mww,earthquake,"M 5.3 - 86 km E of Miyako, Japan",Point,"[142.9463, 39.7102, 12.23]",142.9463,39.7102,12.23
Feature,us10004ebx,6.7,"52 km SE of Shizunai-furukawach?, Japan",2016-01-14 03:25:33.640,2022-08-02 05:06:24.448,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004ebx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004ebx&format=geojson,50.0,5.3,6.108,green,reviewed,1,717,us,10004ebx,",us10004ebx,at00o0xauk,pt16014050,gcmt20160114032534,iscgem608169794,atlas20160114032533,",",us,at,pt,gcmt,iscgem,atlas,",",associate,cap,dyfi,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.281,0.98,22.0,mww,earthquake,"M 6.7 - 52 km SE of Shizunai-furukawach?, Japan",Point,"[142.781, 41.9723, 46]",142.781,41.9723,46.0
Feature,us10004djn,6.2,"74 km NW of Rumoi, Japan",2016-01-11 17:08:03.920,2022-08-07 08:48:04.480,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004djn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004djn&format=geojson,8.0,3.6,3.8,green,reviewed,0,594,us,10004djn,",us10004djn,gcmt20160111170803,iscgem611838631,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.139,0.96,33.0,mww,earthquake,"M 6.2 - 74 km NW of Rumoi, Japan",Point,"[141.0867, 44.4761, 238.81]",141.0867,44.4761,238.81
Feature,us10004ben,5.8,"166 km E of Nishinoomote, Japan",2016-01-05 02:21:11.340,2022-08-02 02:57:07.357,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004ben,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004ben&format=geojson,2.0,3.1,3.0,green,reviewed,0,518,us,10004ben,",us10004ben,gcmt20160105022112,iscgem608136106,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,",,2.151,0.48,29.0,mww,earthquake,"M 5.8 - 166 km E of Nishinoomote, Japan",Point,"[132.7337, 30.6132, 4.71]",132.7337,30.6132,4.71
Feature,us10004atb,5.8,"21 km ENE of Chaihe, China",2016-01-02 04:22:19.570,2022-08-02 02:21:30.587,,https://earthquake.usgs.gov/earthquakes/eventpage/us10004atb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004atb&format=geojson,1.0,2.2,2.0,green,reviewed,0,518,us,10004atb,",us10004atb,gcmt20160102042219,iscgem612140953,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.311,0.89,12.0,mww,earthquake,"M 5.8 - 21 km ENE of Chaihe, China",Point,"[129.9406, 44.8069, 585.47]",129.9406,44.8069,585.47
Feature,us100041u7,5.6,"51 km SSW of Shikotan, Russia",2015-11-28 02:51:07.830,2022-08-01 20:45:32.130,,https://earthquake.usgs.gov/earthquakes/eventpage/us100041u7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100041u7&format=geojson,1.0,2.2,4.28,green,reviewed,0,483,us,100041u7,",us100041u7,gcmt20151128025107,iscgem611838442,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.777,0.87,18.0,mww,earthquake,"M 5.6 - 51 km SSW of Shikotan, Russia",Point,"[146.4353, 43.3856, 69]",146.4353,43.3856,69.0
Feature,us10003zrf,5.8,"Bonin Islands, Japan region",2015-11-20 05:31:52.490,2022-05-03 19:05:57.896,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003zrf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003zrf&format=geojson,0.0,1.0,4.19,green,reviewed,0,518,us,10003zrf,",us10003zrf,gcmt20151120053152,iscgem611838375,",",us,gcmt,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.842,0.9,44.0,mww,earthquake,"M 5.8 - Bonin Islands, Japan region",Point,"[142.6429, 26.3565, 14]",142.6429,26.3565,14.0
Feature,us10003ydz,5.7,"138 km WSW of Kushikino, Japan",2015-11-14 19:20:21.390,2022-08-01 17:48:25.698,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003ydz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003ydz&format=geojson,2.0,4.1,4.0,green,reviewed,0,501,us,10003ydz,",us10003ydz,gcmt20151114192021,iscgem612297239,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.377,0.76,22.0,mww,earthquake,"M 5.7 - 138 km WSW of Kushikino, Japan",Point,"[128.8428, 31.4417, 10]",128.8428,31.4417,10.0
Feature,us10003y71,6.7,"140 km WSW of Makurazaki, Japan",2015-11-13 20:51:31.030,2022-08-01 17:43:30.585,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003y71,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003y71&format=geojson,24.0,4.8,4.0,green,reviewed,0,702,us,10003y71,",us10003y71,pt15317050,at00nxrty3,gcmt20151113205131,iscgem612297195,",",us,pt,at,gcmt,iscgem,",",associate,cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.444,1.25,17.0,mww,earthquake,"M 6.7 - 140 km WSW of Makurazaki, Japan",Point,"[128.8729, 31.0009, 12]",128.8729,31.0009,12.0
Feature,us10003pv2,5.7,,2015-10-20 09:29:08.790,2022-05-03 19:05:01.523,,https://earthquake.usgs.gov/earthquakes/eventpage/us10003pv2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10003pv2&format=geojson,,,3.61,green,reviewed,0,500,us,10003pv2,",us10003pv2,gcmt20151020092908,iscgem611837970,",",us,gcmt,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.758,1.05,18.0,mww,earthquake,M 5.7 - ,Point,"[140.2123, 27.0743, 304]",140.2123,27.0743,304.0
Feature,us20003g79,5.2,"105 km S of Koshima, Japan",2015-09-04 04:49:22.440,2016-11-10 21:50:29.893,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003g79,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003g79&format=geojson,0.0,1.0,2.78,green,reviewed,0,416,us,20003g79,",gcmt20150904044921,us20003g79,gcmt20150904044922,",",gcmt,us,gcmt,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.223,1.04,30.0,mww,earthquake,"M 5.2 - 105 km S of Koshima, Japan",Point,"[130.5968, 29.2819, 17.99]",130.5968,29.2819,17.99
Feature,us20003g09,5.4,"221 km E of Namie, Japan",2015-09-03 16:51:47.750,2016-11-10 21:50:26.586,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003g09,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003g09&format=geojson,0.0,1.0,2.34,green,reviewed,0,449,us,20003g09,",us20003g09,gcmt20150903165147,",",us,gcmt,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.233,0.91,25.0,mww,earthquake,"M 5.4 - 221 km E of Namie, Japan",Point,"[143.4691, 37.1958, 10]",143.4691,37.1958,10.0
Feature,us20003feg,6.0,"Izu Islands, Japan region",2015-09-01 15:25:09.520,2022-05-03 17:36:48.900,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003feg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003feg&format=geojson,0.0,1.0,3.08,green,reviewed,0,554,us,20003feg,",us20003feg,iscgem608096899,",",us,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.452,0.8,19.0,mww,earthquake,"M 6.0 - Izu Islands, Japan region",Point,"[141.6, 31.1806, 8]",141.6,31.1806,8.0
Feature,us20003fe2,5.6,"Izu Islands, Japan region",2015-09-01 15:24:08.540,2022-05-03 17:29:07.281,,https://earthquake.usgs.gov/earthquakes/eventpage/us20003fe2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20003fe2&format=geojson,0.0,1.0,2.87,green,reviewed,0,482,us,20003fe2,",us20003fe2,iscgem607719007,",",us,iscgem,",",cap,dyfi,losspager,origin,phase-data,shakemap,",,2.43,0.74,25.0,mb,earthquake,"M 5.6 - Izu Islands, Japan region",Point,"[141.7062, 31.2841, 10]",141.7062,31.2841,10.0
Feature,us20002wz9,5.5,"12 km SSW of Usuki, Japan",2015-07-12 17:52:06.170,2022-07-31 18:03:58.225,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002wz9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002wz9&format=geojson,40.0,5.4,4.415,green,reviewed,0,487,us,20002wz9,",us20002wz9,gcmt20150712175206,iscgem607394230,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.739,0.95,57.0,mww,earthquake,"M 5.5 - 12 km SSW of Usuki, Japan",Point,"[131.7493, 33.0229, 53]",131.7493,33.0229,53.0
Feature,us20002wsa,5.2,"104 km E of Shikotan, Russia",2015-07-11 11:27:00.200,2015-10-09 20:19:12.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002wsa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002wsa&format=geojson,0.0,1.0,3.28,green,reviewed,0,416,us,20002wsa,",us20002wsa,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,3.915,0.77,60.0,mwb,earthquake,"M 5.2 - 104 km E of Shikotan, Russia",Point,"[148.0107, 43.8887, 40.56]",148.0107,43.8887,40.56
Feature,us20002wd2,5.5,"15 km S of Hachinohe, Japan",2015-07-09 18:32:51.220,2022-07-31 17:38:08.741,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002wd2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002wd2&format=geojson,15.0,5.6,4.112,green,reviewed,0,474,us,20002wd2,",us20002wd2,gcmt20150709183251,iscgem611712768,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.735,0.86,15.0,mww,earthquake,"M 5.5 - 15 km S of Hachinohe, Japan",Point,"[141.4646, 40.3631, 81]",141.4646,40.3631,81.0
Feature,us20002vm7,6.3,"101 km E of Shikotan, Russia",2015-07-07 05:10:28.120,2022-07-31 17:11:45.997,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002vm7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002vm7&format=geojson,6.0,2.7,4.25,green,reviewed,0,612,us,20002vm7,",us20002vm7,gcmt20150707051027,iscgem611836168,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,3.887,1.26,33.0,mww,earthquake,"M 6.3 - 101 km E of Shikotan, Russia",Point,"[147.9748, 43.9097, 49]",147.9748,43.9097,49.0
Feature,us20002w0x,5.6,"Bonin Islands, Japan region",2015-06-23 12:22:20.410,2022-05-03 17:27:22.061,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002w0x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002w0x&format=geojson,,,0.0,green,reviewed,0,482,us,20002w0x,",us20002w0x,iscgem607515651,",",us,iscgem,",",impact-text,losspager,origin,phase-data,shakemap,",,1.96,0.68,55.0,mb,earthquake,"M 5.6 - Bonin Islands, Japan region",Point,"[140.0686, 27.6475, 470.67]",140.0686,27.6475,470.67
Feature,us20002w0y,5.5,"Bonin Islands, Japan region",2015-06-23 12:19:29.160,2022-05-03 18:49:57.638,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002w0y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002w0y&format=geojson,,,0.0,green,reviewed,0,465,us,20002w0y,",us20002w0y,iscgem611803102,",",us,iscgem,",",losspager,origin,phase-data,shakemap,",,5.39,1.23,81.0,mb,earthquake,"M 5.5 - Bonin Islands, Japan region",Point,"[139.7745, 27.707, 462.13]",139.7745,27.707,462.13
Feature,us10002l37,6.5,"Bonin Islands, Japan region",2015-06-23 12:18:30.270,2022-07-31 14:41:46.908,,https://earthquake.usgs.gov/earthquakes/eventpage/us10002l37,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10002l37&format=geojson,8.0,2.7,3.64,green,reviewed,0,652,us,10002l37,",us10002l37,gcmt20150623121829,iscgem611803311,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.277,0.98,11.0,mww,earthquake,"M 6.5 - Bonin Islands, Japan region",Point,"[139.7254, 27.7375, 460]",139.7254,27.7375,460.0
Feature,us20002nwq,5.4,"111 km E of Miyako, Japan",2015-06-11 04:56:32.160,2016-11-10 21:47:59.941,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002nwq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002nwq&format=geojson,0.0,1.0,3.14,green,reviewed,0,449,us,20002nwq,",us20002nwq,gcmt20150611045632,",",us,gcmt,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.29,0.49,102.0,mwc,earthquake,"M 5.4 - 111 km E of Miyako, Japan",Point,"[143.2414, 39.6101, 10]",143.2414,39.6101,10.0
Feature,us20002nwm,5.7,"120 km E of Miyako, Japan",2015-06-11 04:51:24.140,2022-05-03 18:49:42.026,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002nwm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002nwm&format=geojson,,,3.31,green,reviewed,0,500,us,20002nwm,",us20002nwm,gcmt20150611045124,iscgem611800884,",",us,gcmt,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.36,0.47,49.0,mww,earthquake,"M 5.7 - 120 km E of Miyako, Japan",Point,"[143.3457, 39.608, 5.72]",143.3457,39.608,5.72
Feature,us20002nwl,5.7,"119 km E of Miyako, Japan",2015-06-11 04:45:29.730,2022-05-03 18:49:43.287,,https://earthquake.usgs.gov/earthquakes/eventpage/us20002nwl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20002nwl&format=geojson,,,3.19,green,reviewed,0,500,us,20002nwl,",us20002nwl,gcmt20150611044529,iscgem611800886,",",us,gcmt,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,2.318,0.44,28.0,mww,earthquake,"M 5.7 - 119 km E of Miyako, Japan",Point,"[143.331, 39.672, 10.49]",143.331,39.672,10.49
