id,mag,place,time,updated,cdi,status,tsunami,sig,ids,nst,dmin,rms,gap,Longitud,Latitud,profundidad
nn00742924,3.2,"26 km SSE of Mina, Nevada",2020-06-04 17:56:04.839,2020-08-18 17:58:51.040,2.2,reviewed,0,158,",nn00742924,us6000a61l,",23.0,0.025,0.1149,104.58,-117.9666,38.1791,3.5
us6000a616,2.8,"12 km NW of Stanley, Idaho",2020-06-04 17:43:04.304,2020-08-18 17:58:51.040,,reviewed,0,121,",mb80431469,us6000a616,",43.0,0.866,0.81,65.0,-115.0575,44.2943,10.0
us6000a5yq,2.5,"42 km NW of Stanley, Idaho",2020-06-04 16:40:23.751,2020-08-18 17:58:50.040,,reviewed,0,96,",mb80431429,us6000a5yq,",43.0,0.771,0.97,61.0,-115.2422,44.5362,10.0
ci39465080,2.56,"21km WSW of El Centro, CA",2020-06-04 16:23:49.670,2021-08-12 18:25:56.940,,reviewed,0,101,",ci39465080,us6000a5y2,",41.0,0.069,0.26,53.0,-115.763,32.7113333,10.1
nn00742795,2.5,"30 km SSE of Mina, Nevada",2020-06-04 13:55:22.708,2020-08-18 17:58:50.040,,reviewed,0,96,",us6000a5ws,nn00742795,",26.0,0.043,0.1608,58.2,-118.0184,38.1269,8.1
ci39464360,3.64,"14km S of Searles Valley, CA",2020-06-04 10:27:28.650,2020-08-18 17:58:50.040,3.4,reviewed,0,212,",ci39464360,us6000a5v3,",49.0,0.067,0.16,69.0,-117.4233333,35.6458333,6.01
us6000a5ta,2.6,"26 km NW of Stanley, Idaho",2020-06-04 09:38:11.498,2020-08-18 17:58:49.040,,reviewed,0,104,",mb80431299,us6000a5ta,",43.0,0.917,1.19,60.0,-115.2024,44.3671,12.33
ci39464208,2.68,"17km SSW of Trona, CA",2020-06-04 08:47:16.440,2021-08-12 18:41:08.520,,reviewed,0,110,",ci39464208,us6000a5r1,",41.0,0.044,0.13,70.0,-117.4206667,35.6148333,9.93
us6000a5q1,2.9,"20 km WNW of Stanley, Idaho",2020-06-04 07:15:19.462,2020-08-18 17:58:49.040,2.2,reviewed,0,130,",mb80431249,us6000a5q1,",43.0,0.921,0.82,65.0,-115.1717,44.3038,10.0
nn00742540,2.6,"27 km S of Mina, Nevada",2020-06-04 06:57:32.406,2020-08-18 17:58:49.040,,reviewed,0,104,",us6000a5pu,nn00742540,",26.0,0.018,0.1352,43.1,-118.0661,38.1455,7.0
ci39463528,3.54,"18km S of Trona, CA",2020-06-04 04:37:46.510,2020-08-18 17:58:48.040,4.1,reviewed,0,200,",ci39463528,us6000a5nl,",43.0,0.089,0.14,71.0,-117.4083333,35.6061667,6.34
ci39463336,3.1,"15km S of Searles Valley, CA",2020-06-04 03:47:35.700,2020-08-18 17:58:48.040,2.7,reviewed,0,150,",ci39463336,us6000a5n6,",56.0,0.116,0.18,45.0,-117.421,35.6313333,8.75
ci39463304,2.95,"19km S of Trona, CA",2020-06-04 03:39:11.440,2020-08-18 17:58:48.040,3.1,reviewed,0,134,",ci39463304,us6000a5n3,",43.0,0.05,0.14,71.0,-117.4016667,35.5966667,8.84
ci39463272,2.53,"14km SSW of Searles Valley, CA",2020-06-04 03:32:45.750,2020-08-18 17:58:48.040,,reviewed,0,98,",ci39463272,us6000a5n1,",37.0,0.133,0.18,67.0,-117.4501667,35.6506667,2.81
ci39463040,3.26,"16km S of Trona, CA",2020-06-04 02:43:57.790,2020-08-18 17:58:48.040,3.4,reviewed,0,167,",ci39463040,us6000a5mm,",45.0,0.054,0.14,70.0,-117.4118333,35.6216667,9.29
ci39462920,4.16,"12km NNW of Coso Junction, CA",2020-06-04 02:27:54.610,2020-08-18 17:58:48.040,4.8,reviewed,0,282,",ci39462920,us6000a5mf,",40.0,0.106,0.17,70.0,-117.9796667,36.1498333,2.01
ci39462832,2.57,"17km S of Trona, CA",2020-06-04 02:15:27.910,2020-08-18 17:58:48.040,,reviewed,0,102,",ci39462832,us6000a5ma,",40.0,0.093,0.16,70.0,-117.4093333,35.6108333,9.11
ci39462768,3.22,"18km S of Trona, CA",2020-06-04 02:07:26.600,2020-08-18 17:58:48.040,3.8,reviewed,0,165,",ci39462768,us6000a5m4,",47.0,0.047,0.14,71.0,-117.4098333,35.6068333,8.21
ci39462744,3.01,"16km S of Searles Valley, CA",2020-06-04 02:04:00.090,2020-08-18 17:58:48.040,,reviewed,0,139,",ci39462744,us6000a5m3,",44.0,0.11,0.16,70.0,-117.4205,35.625,9.61
ci39462672,3.28,"16km S of Searles Valley, CA",2020-06-04 01:52:45.900,2020-08-18 17:58:48.040,4.1,reviewed,0,201,",ci39462672,us6000a5m0,",43.0,0.049,0.14,70.0,-117.4243333,35.6245,10.06
ci39462600,2.56,"14km SSW of Trona, CA",2020-06-04 01:42:35.760,2020-08-18 17:58:48.040,0.0,reviewed,0,101,",ci39462600,us6000a5ls,",36.0,0.067,0.17,71.0,-117.4123333,35.6396667,9.26
ci39462592,2.71,"17km S of Trona, CA",2020-06-04 01:42:17.350,2020-08-18 17:58:47.040,3.4,reviewed,0,115,",ci39462592,us6000a5lr,",45.0,0.046,0.12,46.0,-117.415,35.6121667,9.01
ci39462552,2.67,"18km S of Trona, CA",2020-06-04 01:35:57.640,2023-03-02 10:39:43.829,,reviewed,0,110,",ci39462552,us6000a5lj,",21.0,0.08,0.12,143.0,-117.4005,35.5998333,10.18
ci39462536,5.51,"17km S of Searles Valley, CA",2020-06-04 01:32:11.140,2022-03-10 05:19:58.179,9.1,reviewed,1,1377,",ci39462536,at00qbdo9m,pt20156000,us6000a5le,",85.0,0.04,0.21,45.0,-117.4281667,35.6148333,8.44
nc73401996,2.99,"30km SE of Bodie, CA",2020-06-04 00:51:23.350,2020-08-18 17:58:47.040,0.0,reviewed,0,138,",nc73401996,nn00742317,us6000a5l7,",44.0,0.283,0.06,51.0,-118.75,38.0446667,4.35
nn00742312,3.6,"29 km SSE of Mina, Nevada",2020-06-04 00:49:05.739,2020-08-18 17:58:47.040,3.1,reviewed,0,202,",nn00742312,us6000a5l4,",32.0,0.031,0.16,43.39,-118.0282,38.1352,7.9
nn00742290,2.6,"34 km SE of Mina, Nevada",2020-06-04 00:04:02.841,2020-08-18 17:58:47.040,,reviewed,0,104,",us6000a5kj,nn00742290,",21.0,0.021,0.1353,86.81,-117.8448,38.1615,7.7
nn00742269,2.5,"35 km SE of Mina, Nevada",2020-06-03 23:41:12.005,2020-08-18 17:58:47.040,,reviewed,0,96,",us6000a5k8,nn00742269,",26.0,0.051,0.14,48.44,-117.8085,38.1752,10.1
ci39462368,3.44,"12km NNW of Coso Junction, CA",2020-06-03 23:13:45.070,2020-08-18 17:58:47.040,4.3,reviewed,0,187,",ci39462368,us6000a5ju,",61.0,0.108,0.18,64.0,-117.9826667,36.1468333,1.81
nn00742248,2.5,"29 km SSE of Mina, NV",2020-06-03 23:02:49.816,2020-08-18 17:58:46.040,,reviewed,0,96,",nn00742248,us6000a5jf,",30.0,0.014,0.1392,47.46,-117.9706,38.1492,11.0
ok2020kxda,3.41,"9 km NW of Perry, Oklahoma",2020-06-03 23:00:27.260,2020-08-18 17:58:46.040,3.6,reviewed,0,183,",ok2020kxda,us6000a5jc,",79.0,0.0,0.2,35.0,-97.357,36.35483333,7.71
us6000a5ie,3.7,"11 km NNW of Stanley, Idaho",2020-06-03 22:24:51.087,2020-08-24 05:22:25.954,4.3,reviewed,0,211,",us6000a5ie,mb80431129,",43.0,0.863,0.55,64.0,-115.0204,44.3065,3.39
nn00742174,2.5,"34 km SE of Mina, Nevada",2020-06-03 20:03:07.470,2020-08-18 17:58:46.040,,reviewed,0,96,",nn00742174,us6000a5f0,",28.0,0.034,0.1437,48.19,-117.8299,38.1726,5.7
nn00742121,3.1,"30 km SE of Mina, Nevada",2020-06-03 17:28:58.668,2020-08-18 17:58:46.040,,reviewed,0,148,",us6000a5b0,nn00742121,",31.0,0.021,0.1551,48.66,-117.8933,38.1736,11.8
us6000a5ag,2.8,"15 km WSW of Stanley, Idaho",2020-06-03 16:46:54.857,2020-08-18 17:58:46.040,2.0,reviewed,0,121,",mb80430914,us6000a5ag,",43.0,0.772,0.78,72.0,-115.1084,44.1489,10.0
nn00742102,2.9,"29 km S of Mina, Nevada",2020-06-03 16:35:22.211,2020-08-18 17:58:46.040,,reviewed,0,129,",us6000a5ab,nn00742102,",25.0,0.041,0.1794,94.06,-118.0744,38.1233,2.4
nn00742097,2.6,"29 km SSE of Mina, Nevada",2020-06-03 16:32:46.872,2020-08-18 17:58:46.040,,reviewed,0,104,",us6000a5a8,nn00742097,",26.0,0.02,0.1333,43.61,-117.9832,38.1466,12.7
us6000aa5c,3.0,"5 km SSW of Colstrip, Montana",2020-06-03 16:03:56.686,2020-08-18 17:58:45.040,,reviewed,0,138,",us6000aa5c,",43.0,0.904,0.65,100.0,-106.6443,45.8333,0.0
ci39228639,2.54,"12km NNW of Coso Junction, CA",2020-06-03 15:34:37.640,2020-08-18 17:58:45.040,2.9,reviewed,0,100,",ci39228639,us6000a57q,",41.0,0.108,0.15,70.0,-117.9841667,36.1456667,2.7
ci39228631,3.11,"12km NNW of Coso Junction, CA",2020-06-03 15:33:36.840,2020-08-18 17:58:45.040,3.8,reviewed,0,150,",ci39228631,us6000a57j,",59.0,0.108,0.18,64.0,-117.9841667,36.1446667,2.03
us6000a57g,2.5,"25 km NW of Stanley, Idaho",2020-06-03 15:28:51.616,2020-08-18 17:58:45.040,,reviewed,0,96,",mb80430859,us6000a57g,",43.0,0.929,0.62,61.0,-115.1601,44.3768,10.0
nn00741879,2.7,"29 km SE of Mina, Nevada",2020-06-03 09:12:08.654,2020-08-18 17:58:45.040,,reviewed,0,112,",us6000a52r,nn00741879,",27.0,0.038,0.1425,48.84,-117.9163,38.1768,8.4
us6000a56s,2.5,"12 km NNE of Stanley, Idaho",2020-06-03 08:24:57.489,2020-08-18 17:58:45.040,,reviewed,0,96,",mb80430774,us6000a56s,",43.0,0.822,0.76,62.0,-114.8728,44.3149,10.0
nc73401476,2.53,"3km W of Cobb, CA",2020-06-03 06:07:33.250,2020-08-18 17:58:44.040,3.4,reviewed,0,100,",nc73401476,us6000a4wx,",75.0,0.013,0.06,49.0,-122.7601667,38.8201667,2.15
ci39227895,3.9,"40km NNW of Barstow, CA",2020-06-03 04:36:23.390,2021-04-22 16:26:28.113,3.8,reviewed,0,333,",ci39227895,us6000a4vs,cgs39227895,",113.0,0.185,0.16,43.0,-117.1843333,35.2301667,1.47
nn00741638,2.7,"32 km SE of Mina, Nevada",2020-06-03 00:55:18.430,2020-08-18 17:58:44.040,,reviewed,0,112,",nc73401356,nn00741638,us6000a4tm,",28.0,0.013,0.1673,47.35,-117.8581,38.1691,8.6
nc73401346,2.52,"29km SE of Bodie, CA",2020-06-03 00:42:42.880,2020-08-18 17:58:43.040,,reviewed,0,98,",nc73401346,nn00741634,us6000a4ti,",30.0,0.288,0.04,96.0,-118.7561667,38.0413333,2.7
ci39227655,2.67,"6km NNE of Los Alamos, CA",2020-06-02 23:28:55.020,2020-08-15 20:20:07.040,3.4,reviewed,0,115,",ci39227655,us6000a4sk,",30.0,0.059,0.2,92.0,-120.2656667,34.7931667,1.83
nn00741560,2.7,"29 km SSE of Mina, Nevada",2020-06-02 22:06:33.672,2020-08-15 20:20:07.040,,reviewed,0,112,",us6000a4qt,nn00741560,",27.0,0.019,0.1499,71.0,-117.9508,38.1564,8.3
us6000a4q9,3.1,"21 km WNW of Auburn, Wyoming",2020-06-02 21:46:41.173,2022-08-08 23:02:05.687,5.3,reviewed,0,149,",us6000a4q9,",43.0,0.141,0.37,61.0,-111.2613,42.8433,5.0
nc73401216,2.94,"15km SSE of Tres Pinos, CA",2020-06-02 21:19:25.040,2020-08-15 20:20:07.040,2.0,reviewed,0,133,",nc73401216,us6000a4pj,",64.0,0.051,0.08,66.0,-121.2806667,36.6575,5.89
us6000a4p9,2.5,"14 km NW of Stanley, Idaho",2020-06-02 21:05:48.523,2020-08-15 20:20:07.040,,reviewed,0,96,",mb80430494,us6000a4p9,",43.0,0.877,0.62,66.0,-115.0851,44.2937,10.0
nn00741516,2.5,"38 km SE of Mina, Nevada",2020-06-02 20:34:49.263,2020-08-15 20:20:07.040,,reviewed,0,96,",us6000a4ni,nn00741516,",26.0,0.043,0.1075,47.47,-117.7513,38.1852,11.7
us6000a4ld,2.6,"23 km WNW of Stanley, Idaho",2020-06-02 18:47:55.156,2020-08-15 20:20:07.040,,reviewed,0,104,",us6000a4ld,",43.0,0.912,0.73,68.0,-115.2205,44.2642,12.07
us6000a4l0,3.3,"13 km NW of Stanley, Idaho",2020-06-02 18:36:27.062,2020-08-15 20:20:06.040,,reviewed,0,168,",mb80430389,us6000a4l0,",43.0,0.864,0.62,55.0,-115.0726,44.2848,10.0
us6000a4ky,2.9,"12 km WNW of Stanley, Idaho",2020-06-02 18:34:59.450,2020-08-15 20:20:06.040,,reviewed,0,129,",us6000a4ky,",43.0,0.86,0.49,66.0,-115.0726,44.2792,17.1
us6000a8tw,2.5,"11 km NW of Stanley, Idaho",2020-06-02 17:59:59.934,2020-08-15 20:20:06.040,,reviewed,0,96,",mb80430339,us6000a8tw,",43.0,0.851,0.54,66.0,-115.0508,44.2794,10.0
us6000a4i2,2.7,"11 km WNW of Stanley, Idaho",2020-06-02 17:24:15.176,2020-08-15 20:20:06.040,,reviewed,0,112,",mb80430299,us6000a4i2,",43.0,0.848,0.68,55.0,-115.0583,44.2718,10.0
nn00741426,2.5,"30 km SE of Mina, Nevada",2020-06-02 16:15:10.170,2020-08-15 20:20:06.040,,reviewed,0,96,",us6000a4gu,nn00741426,",32.0,0.021,0.1542,49.11,-117.8752,38.183,7.8
us6000a8v0,2.5,"35 km NW of Stanley, Idaho",2020-06-02 16:11:33.650,2020-08-15 20:20:06.040,,reviewed,0,96,",mb80430224,us6000a8v0,",43.0,0.833,0.67,61.0,-115.2188,44.4669,10.0
ci39227191,2.64,"17km ESE of Little Lake, CA",2020-06-02 15:14:47.760,2020-08-15 20:20:05.040,2.9,reviewed,0,108,",ci39227191,us6000a4fd,",40.0,0.081,0.11,37.0,-117.7258333,35.8948333,7.08
us6000a8p4,3.2,"22 km NNE of Wright, Wyoming",2020-06-02 14:56:24.464,2020-08-15 20:20:05.040,,reviewed,0,158,",us6000a8p4,",43.0,0.99,1.06,91.0,-105.3864,43.9431,0.0
nn00741362,2.5,"27 km SSE of Mina, Nevada",2020-06-02 14:07:53.027,2020-08-15 20:20:05.040,,reviewed,0,96,",us6000a4e5,nn00741362,",27.0,0.038,0.1549,78.1,-117.9438,38.175,6.5
nn00741338,3.0,"28 km SSE of Mina, Nevada",2020-06-02 13:07:48.307,2020-08-15 20:20:05.040,,reviewed,0,138,",us6000a4c0,nn00741338,",28.0,0.038,0.1317,42.62,-118.0065,38.1485,7.7
nn00741206,3.0,"28 km SSE of Mina, Nevada",2020-06-02 08:36:23.168,2020-08-15 20:20:04.040,,reviewed,0,138,",us6000a48b,nn00741206,",30.0,0.037,0.1021,42.68,-118.0048,38.147,3.6
ci39226575,2.81,"14km WNW of Calipatria, CA",2020-06-02 05:39:31.450,2020-08-15 20:20:03.040,3.1,reviewed,0,124,",ci39226575,us6000a460,",84.0,0.038,0.22,39.0,-115.6558333,33.1576667,3.55
us6000a45a,2.7,"16 km WNW of Stanley, Idaho",2020-06-02 04:25:42.987,2020-08-15 20:20:03.040,2.2,reviewed,0,112,",us6000a45a,",43.0,0.875,0.39,67.0,-115.1288,44.2688,10.0
nn00740956,3.4,"29 km S of Mina, Nevada",2020-06-02 02:01:27.927,2020-08-15 20:20:03.040,2.7,reviewed,0,178,",nn00740956,us6000a43l,",20.0,0.047,0.1852,57.05,-118.0874,38.1219,2.2
nn00740951,2.7,"29 km S of Mina, Nevada",2020-06-02 02:00:58.300,2020-08-15 20:20:03.040,,reviewed,0,112,",us6000a433,nn00740951,",24.0,0.047,0.1716,52.22,-118.0869,38.1214,2.0
us6000a41z,2.6,"41 km NNW of Stanley, Idaho",2020-06-02 01:07:13.287,2020-08-15 20:20:03.040,,reviewed,0,104,",us6000a41z,",43.0,0.79,0.54,79.0,-115.1818,44.5527,10.0
nn00740880,3.0,"33 km SE of Mina, Nevada",2020-06-02 00:47:34.149,2020-08-15 20:20:02.040,,reviewed,0,138,",us6000a41e,nn00740880,",29.0,0.034,0.1538,48.21,-117.8324,38.1773,9.0
nn00740829,2.6,"29 km SSE of Mina, Nevada",2020-06-01 22:56:32.787,2020-08-15 20:20:02.040,,reviewed,0,104,",us6000a40h,nn00740829,",20.0,0.035,0.1172,104.0,-118.0193,38.1369,5.7
nn00740815,2.6,"27 km S of Mina, Nevada",2020-06-01 22:39:26.703,2020-08-15 20:20:02.040,,reviewed,0,104,",us6000a406,nn00740815,",30.0,0.027,0.1568,46.33,-118.077,38.141,4.5
nn00740454,2.9,"31 km SE of Mina, Nevada",2020-06-01 11:48:58.717,2020-08-15 20:20:00.040,,reviewed,0,129,",us6000a3mc,nn00740454,",34.0,0.015,0.1499,48.75,-117.8779,38.1756,6.4
us6000a3kf,3.2,"10 km ESE of Gardendale, Texas",2020-06-01 10:45:36.727,2020-08-15 20:20:00.040,5.4,reviewed,0,200,",us6000a3kf,",43.0,0.04,0.49,37.0,-102.2884,31.9743,5.0
nn00740380,3.5,"31 km SE of Mina, Nevada",2020-06-01 09:38:49.134,2020-08-15 20:20:00.040,,reviewed,0,188,",us6000a3jj,nn00740380,",33.0,0.012,0.2181,47.09,-117.8708,38.1739,8.2
us6000a3q7,2.7,"43 km NNW of Stanley, Idaho",2020-06-01 08:09:40.532,2020-08-15 20:20:00.040,,reviewed,0,112,",mb80429329,us6000a3q7,",43.0,0.771,0.71,61.0,-115.227,44.5463,10.0
us6000a3hp,3.7,"44 km NNW of Stanley, Idaho",2020-06-01 07:46:15.856,2020-08-15 20:20:00.040,,reviewed,0,211,",us6000a3hp,mb80429304,",43.0,0.765,0.49,61.0,-115.2143,44.5649,10.89
us6000a3hk,2.9,"42 km NW of Stanley, Idaho",2020-06-01 07:37:24.576,2020-08-15 20:20:00.040,,reviewed,0,129,",mb80429294,us6000a3hk,",43.0,0.769,0.49,60.0,-115.2585,44.5275,10.0
nn00740215,2.7,"34 km SE of Mina, Nevada",2020-06-01 04:47:12.362,2020-08-15 20:19:59.040,,reviewed,0,112,",us6000a3g1,nn00740215,",29.0,0.034,0.1353,48.2,-117.8303,38.1737,5.5
nn00740083,2.7,"30 km SSE of Mina, Nevada",2020-06-01 01:33:39.146,2020-08-15 20:19:59.040,,reviewed,0,112,",us6000a3eh,nn00740083,",27.0,0.042,0.1344,50.37,-118.0103,38.1264,1.8
nn00740054,3.1,"35 km SE of Mina, Nevada",2020-06-01 00:57:46.354,2020-08-15 20:19:59.040,,reviewed,0,148,",us6000a3e3,nn00740054,",29.0,0.03,0.1959,47.83,-117.8332,38.1606,8.2
nn00740047,3.6,"33 km SE of Mina, Nevada",2020-06-01 00:54:24.675,2021-09-07 18:25:53.575,2.0,reviewed,0,200,",nn00740047,us6000a3dv,",35.0,0.021,0.1796,47.65,-117.8454,38.1666,7.3
ok2020krrq,2.58,"2 km NNW of Fairmont, Oklahoma",2020-05-31 23:34:45.469,2020-08-15 20:19:59.040,1.0,reviewed,0,102,",us6000a3cw,ok2020krrq,",100.0,0.0,0.15,34.0,-97.71416667,36.37266667,7.0
us6000a3c2,2.7,"13 km SW of Stanley, Idaho",2020-05-31 22:51:22.143,2020-08-15 20:19:59.040,2.0,reviewed,0,112,",us6000a3c2,mb80429119,",43.0,0.729,0.57,78.0,-115.0496,44.1287,10.0
nn00739980,2.9,"30 km SE of Mina, Nevada",2020-05-31 22:25:18.246,2020-08-15 20:19:58.040,,reviewed,0,129,",us6000a3bu,nn00739980,",16.0,0.024,0.1361,50.55,-117.8942,38.1769,6.7
nn00739873,3.6,"36 km SE of Mina, Nevada",2020-05-31 19:25:29.083,2020-08-15 20:19:58.040,2.0,reviewed,0,200,",nn00739873,us6000a39d,",28.0,0.053,0.1299,47.15,-117.78,38.1819,4.5
nn00739918,2.7,"28 km SSE of Mina, Nevada",2020-05-31 19:25:22.536,2020-08-15 20:19:58.040,,reviewed,0,112,",us6000a3a4,nn00739918,",16.0,0.037,0.0961,147.62,-118.0091,38.1465,7.2
nn00739863,2.6,"29 km SSE of Mina, Nevada",2020-05-31 19:10:29.464,2022-05-09 17:20:11.382,,reviewed,0,104,",nn00739863,",32.0,0.017,0.0575,52.39,-117.9622,38.1556,7.7
us6000a386,2.7,"16 km SW of Stanley, Idaho",2020-05-31 17:32:16.894,2020-08-15 20:19:58.040,2.0,reviewed,0,112,",us6000a386,mb80428789,",43.0,0.754,1.21,73.0,-115.1049,44.1277,10.0
ci39224439,2.56,"7km NE of Imperial, CA",2020-05-31 16:56:58.970,2020-08-15 20:19:58.040,2.2,reviewed,0,101,",ci39224439,us6000a37r,",33.0,0.042,0.28,42.0,-115.5121667,32.8901667,5.46
us6000a37q,3.9,"16 km SW of Stanley, Idaho",2020-05-31 16:52:05.894,2020-08-15 20:19:58.040,3.4,reviewed,0,245,",us6000a37q,mb80428749,",43.0,0.749,0.71,41.0,-115.0969,44.1266,10.0
nn00739778,2.9,"38 km SE of Mina, Nevada",2020-05-31 16:42:52.602,2020-08-15 20:19:57.040,,reviewed,0,129,",us6000a37m,nn00739778,",29.0,0.033,0.1157,47.72,-117.7464,38.1944,11.1
us6000a36f,2.7,"55 km S of Whites City, New Mexico",2020-05-31 13:29:09.089,2020-08-15 20:19:57.040,,reviewed,0,112,",us6000a36f,",43.0,0.075,0.42,54.0,-104.4131,31.6778,5.0
us6000a36w,2.6,"20 km NW of Stanley, Idaho",2020-05-31 08:22:12.139,2020-08-15 20:19:56.040,,reviewed,0,104,",mb80428514,us6000a36w,",43.0,0.922,0.39,64.0,-115.1467,44.3179,10.0
nn00739410,3.2,"34 km SE of Mina, Nevada",2020-05-31 07:45:52.042,2020-08-15 20:19:56.040,,reviewed,0,158,",us6000a338,nn00739410,",17.0,0.023,0.1705,47.66,-117.8423,38.1628,7.7
nn00739349,2.8,"38 km SE of Mina, Nevada",2020-05-31 05:59:46.706,2022-05-09 17:20:10.180,,reviewed,0,121,",us6000a32c,nn00739349,",31.0,0.038,0.0547,47.61,-117.7469,38.1897,9.1
ci39223895,2.6,"27km WNW of Buttonwillow, CA",2020-05-31 05:26:33.460,2020-08-15 20:19:56.040,,reviewed,0,104,",ci39223895,us6000a31h,",35.0,0.204,0.32,71.0,-119.733,35.5186667,9.26
nn00739326,2.8,"34 km SE of Mina, Nevada",2020-05-31 05:26:03.432,2020-08-15 20:19:55.040,,reviewed,0,121,",us6000a31e,nn00739326,",32.0,0.018,0.1431,50.53,-117.849,38.1565,9.9
nn00739304,3.5,"27 km S of Mina, Nevada",2020-05-31 05:03:15.193,2020-08-15 20:19:55.040,2.7,reviewed,0,190,",nn00739304,us6000a30z,",33.0,0.017,0.2042,43.03,-118.0655,38.1468,7.7
nn00739239,2.5,"35 km SE of Mina, Nevada",2020-05-31 03:11:12.470,2022-05-09 17:20:11.567,,reviewed,0,96,",nn00739239,",33.0,0.048,0.0467,39.97,-117.8119,38.1733,8.1
nn00739226,2.8,"27 km SSE of Mina, Nevada",2020-05-31 02:36:38.832,2022-05-09 17:20:10.390,,reviewed,0,121,",us6000a2yp,nn00739226,",31.0,0.031,0.0615,41.32,-117.955,38.1699,4.7
nn00739209,2.9,"31 km SE of Mina, Nevada",2020-05-31 01:58:42.691,2020-08-15 20:19:55.040,,reviewed,0,129,",us6000a2y7,nn00739209,",16.0,0.011,0.1383,48.43,-117.8807,38.1693,6.1
nc73399461,2.98,"29km SE of Bodie, CA",2020-05-31 01:37:18.460,2020-08-15 20:19:54.040,,reviewed,0,137,",nc73399461,nn00739196,us6000a2xx,",50.0,0.289,0.05,63.0,-118.7591667,38.0431667,6.46
nc73399446,4.34,"29km SE of Bodie, CA",2020-05-31 01:07:15.780,2020-08-15 20:19:54.040,3.4,reviewed,0,304,",nc73399446,nn00739180,us6000a2xh,",60.0,0.289,0.06,73.0,-118.7618333,38.0448333,8.11
nn00739088,2.5,"29 km SSE of Mina, Nevada",2020-05-30 19:37:28.257,2022-05-09 17:20:05.851,,reviewed,0,96,",us6000a2tl,nn00739088,",31.0,0.024,0.0808,53.86,-117.9893,38.1411,3.3
nn00739069,2.5,"31 km SE of Mina, Nevada",2020-05-30 18:30:31.737,2022-05-09 17:20:05.283,,reviewed,0,96,",nn00739069,",31.0,0.019,0.0519,31.13,-117.8613,38.1791,5.2
nn00739052,2.7,"29 km SSE of Mina, Nevada",2020-05-30 17:48:27.199,2020-08-15 20:19:53.040,,reviewed,0,112,",nn00739052,us6000a2rh,",20.0,0.057,0.1375,53.46,-117.9761,38.1422,7.3
nc73399286,2.8,"29km SE of Bodie, CA",2020-05-30 17:17:04.760,2020-08-15 20:19:53.040,,reviewed,0,121,",nc73399286,nn00739036,us6000a2r3,",45.0,0.289,0.08,75.0,-118.7623333,38.0451667,-1.67
nn00738996,2.6,"33 km SE of Mina, Nevada",2020-05-30 16:07:33.908,2022-05-09 17:20:05.481,,reviewed,0,104,",us6000a2qc,nn00738996,",32.0,0.025,0.0552,40.17,-117.8428,38.1725,4.1
nn00738988,3.0,"30 km SSE of Mina, Nevada",2020-05-30 16:02:11.737,2020-08-15 20:19:53.040,,reviewed,0,138,",us6000a2qb,nn00738988,",26.0,0.044,0.1268,55.09,-118.0115,38.1223,2.4
nn00738979,3.7,"33 km SE of Mina, Nevada",2020-05-30 15:55:02.403,2020-08-15 20:19:53.040,,reviewed,0,211,",us6000a2q6,nn00738979,",31.0,0.018,0.1979,47.57,-117.8493,38.1677,4.6
ci39223271,2.62,"28km NE of Simmler, CA",2020-05-30 14:33:04.560,2020-08-15 20:19:53.040,,reviewed,0,106,",ci39223271,us6000a2p7,",30.0,0.179,0.42,75.0,-119.7601667,35.5066667,10.46
nn00738930,2.9,"31 km SE of Mina, Nevada",2020-05-30 13:29:41.884,2020-08-15 20:19:53.040,,reviewed,0,129,",us6000a2nb,nn00738930,",29.0,0.012,0.1543,48.46,-117.8819,38.1698,8.5
nn00738857,2.5,"28 km S of Mina, Nevada",2020-05-30 11:35:06.497,2022-05-09 17:20:05.092,,reviewed,0,96,",us6000a2lf,nn00738857,",32.0,0.042,0.0683,56.91,-118.0888,38.1297,2.8
nn00738829,2.7,"29 km S of Mina, Nevada",2020-05-30 11:10:21.335,2020-08-15 20:19:52.040,,reviewed,0,112,",us6000a2kz,nn00738829,",29.0,0.046,0.1529,44.26,-118.0884,38.1244,4.8
nn00738821,3.0,"29 km S of Mina, Nevada",2020-05-30 11:05:24.318,2020-08-15 20:19:52.040,,reviewed,0,138,",us6000a2ks,nn00738821,",17.0,0.042,0.1697,44.03,-118.0871,38.1286,4.5
nn00738811,2.5,"31 km SE of Mina, Nevada",2020-05-30 10:51:48.314,2022-05-09 17:20:04.869,,reviewed,0,96,",us6000a2kg,nn00738811,",31.0,0.023,0.0641,26.36,-117.8577,38.1819,5.3
us6000a2k5,2.6,"25 km NW of Stanley, Idaho",2020-05-30 10:34:40.215,2020-08-15 20:19:51.040,,reviewed,0,104,",mb80428199,us6000a2k5,",43.0,0.31,0.62,103.0,-115.1838,44.3649,10.0
nc73399001,3.61,"29km SE of Bodie, CA",2020-05-30 09:22:57.480,2020-08-15 20:19:51.040,2.7,reviewed,0,202,",nc73399001,nn00738750,us6000a2ji,",52.0,0.28,0.07,50.0,-118.7496667,38.0481667,8.83
nc73398981,3.49,"30km SE of Bodie, CA",2020-05-30 09:07:32.460,2020-08-15 20:19:51.040,,reviewed,0,187,",nc73398981,nn00738744,us6000a2j9,",50.0,0.283,0.05,50.0,-118.75,38.0446667,6.99
